fecha,inflacion_mensual,tipo_cambio,expectativas_inflacion
2018-07-01,0.3827859859253602,3.27659523809524,2.32895833333333
2018-08-01,0.13176725940204914,3.28807142857143,2.39166666666667
2018-09-01,0.19168161079003987,3.311325,2.4375
2018-10-01,0.08168353037694143,3.33390909090909,2.43833333333333
2018-11-01,0.12243800321083409,3.374675,2.475
2018-12-01,0.18177727058508175,3.36402631578947,2.5
2019-01-01,0.06533228989855644,3.34386363636364,2.47708333333333
2019-02-01,0.12676145378063275,3.321475,2.4
2019-03-01,0.7275522591053463,3.30469047619048,2.33
2019-04-01,0.20008053744771104,3.303825,2.38
2019-05-01,0.14761382269663503,3.33236363636364,2.47083333333333
2019-06-01,-0.0862718704256471,3.32565,2.475
2019-07-01,0.2033367032929556,3.29021428571428,2.32291666666667
2019-08-01,0.06097727365828032,3.37756,2.3
2019-09-01,0.006382998580178878,3.35735714285714,2.2125
2019-10-01,0.11072543094825527,3.3597619047619,2.22916666666667
2019-11-01,0.10891023252677101,3.3717,2.18333333333333
2019-12-01,0.21452116115672215,3.35519047619048,2.225
2020-01-01,0.05380806673225269,3.32736363636364,2.04583333333333
2020-02-01,0.14217203436017734,3.39035,2.025
2020-03-01,0.6459999879662615,3.49136363636364,2.01875
2020-04-01,0.10458268485251665,3.3975,1.50833333333333
2020-05-01,0.20415357087903985,3.42115,1.52083333333333
2020-06-01,-0.26609685498798497,3.47016666666667,1.4
2020-07-01,0.4626883973442242,3.51656818181818,1.45833333333333
2020-08-01,-0.11023896519772869,3.56392857142857,1.56666666666667
2020-09-01,0.13635397135460803,3.55490909090909,1.49375
2020-10-01,0.01677555165233713,3.59561363636364,1.61666666666667
2020-11-01,0.5204795813914975,3.6077619047619,1.68333333333333
2020-12-01,0.04873273953303059,3.60261904761905,1.8475
2021-01-01,0.7429017041662433,3.624575,1.97708333333333
2021-02-01,-0.1252655628685373,3.645275,2.10833333333333
2021-03-01,0.8394687674103674,3.70815217391304,2.171875
2021-04-01,-0.10469180272150158,3.69945,2.3
2021-05-01,0.26655752226363294,3.77354761904762,2.42708333333333
2021-06-01,0.5196716341486107,3.91030952380952,2.6
2021-07-01,1.0075390651074878,3.94005,3.025
2021-08-01,0.984935312366586,4.08619047619048,3.07333333333333
2021-09-01,0.4004225168724007,4.10747727272727,3.6375
2021-10-01,0.5836650692595535,4.01505,3.61333333333333
2021-11-01,0.35818358042700726,4.01959523809524,3.7125
2021-12-01,0.7828352683251216,4.03697727272727,3.675
2022-01-01,0.03726799999999031,3.88928571428572,3.72708333333333
2022-02-01,0.3114559266052641,3.7908,3.75
2022-03-01,1.482659889242366,3.73878260869565,4.3875
2022-04-01,0.9618931773418549,3.73973684210526,4.61666666666667
2022-05-01,0.38402496601899205,3.75754545454545,4.88541666666667
2022-06-01,1.1906271063631513,3.74714285714286,5.35
2022-07-01,0.9408910850390972,3.90218421052632,5.15625
2022-08-01,0.6665421076659683,3.87379545454545,5.1
2022-09-01,0.5225578526843577,3.89770454545455,4.89375
2022-10-01,0.34765234810183454,3.97871428571429,4.78125
2022-11-01,0.5176396565052643,3.87730952380952,4.68333333333333
2022-12-01,0.7939241703959876,3.829175,4.3
2023-01-01,0.22644652187151504,3.83278571428571,4.62291666666666
2023-02-01,0.2945225105313698,3.840875,4.29166666666667
2023-03-01,1.2534867715202402,3.77960869565217,4.3
2023-04-01,0.5562518800693805,3.76561111111111,4.25
2023-05-01,0.31786146413237404,3.68870454545455,4.2125
2023-06-01,-0.1527697461555566,3.65104761904762,3.825
2023-07-01,0.3910662769830209,3.6013,3.57291666666667
2023-08-01,0.37613260347986177,3.69634090909091,3.35833333333333
2023-09-01,0.016402633328627125,3.72966666666667,3.378125
2023-10-01,-0.3224474433708213,3.84440909090909,3.32916666666667
2023-11-01,-0.1630608423145885,3.76188095238095,3.14583333333333
2023-12-01,0.40577796108667297,3.73368421052632,2.825
2024-01-01,0.019211327279355928,3.73980952380952,2.6375
2024-02-01,0.5575108009363117,3.82730952380952,2.64583333333333
2024-03-01,1.0093851618857563,3.70955263157895,2.55625
2024-04-01,-0.05167159972294666,3.71315909090909,2.61666666666667
2024-05-01,-0.09070644850303067,3.73097727272727,2.55833333333333
2024-06-01,0.12174192795944005,3.78463157894737,2.525
2024-07-01,0.23626873869158072,3.7644,2.48541666666667
2024-08-01,0.2841705281418694,3.741325,2.44166666666667
2024-09-01,-0.2375604747738458,3.76821428571429,2.425
2024-10-01,-0.09310352301592495,3.75359090909091,2.45416666666667
2024-11-01,0.09415303773172568,3.77885,2.44583333333333
2024-12-01,0.1056679969509533,3.73489473684211,2.45
2025-01-01,-0.09331791345094098,3.74775,2.36979166666667
2025-02-01,0.18801209487171455,3.6977,2.275
2025-03-01,0.8101593217661351,3.65259523809524,2.275
2025-04-01,0.31806633832045517,3.6997,2.2875
2025-05-01,-0.056474618756308104,3.66014285714286,2.26666666666667
2025-06-01,0.12867964377882846,3.60390476190476,2.275
2025-07-01,0.23143100236437952,3.5562,2.19166666666667
2025-08-01,-0.2902539869034104,3.5432,2.18333333333333
2025-09-01,0.011151789717778193,3.50281818181818,2.1625
2025-10-01,-0.09962740566547001,3.41409090909091,2.19166666666667
2025-11-01,0.1107819194063886,3.37285,2.1625
2025-12-01,0.2441085839474777,3.36673684210526,2.125
2026-01-01,0.09576710169805214,3.35675,2.025
2026-02-01,0.6936262973436413,3.356975,2.1375
2026-03-01,2.378693530041942,3.44677272727273,2.51875
2026-04-01,0.5206244057768039,3.442675,2.81666666666667
2026-05-01,-0.16129653609123773,3.434825,2.89166666666667
2026-06-01,0.22876225865917643,3.40457142857143,2.825
2026-07-01,0.2856312331624977,3.4,3.00875
