fecha,inflacion_mensual,tipo_cambio,expectativas_inflacion,inflacion_lag3,tc_lag3,inflacion_lag4,tc_lag4,inflacion_lag5,tc_lag5,inflacion_lag6,tc_lag6,inflacion_lag12,tc_lag12,expect_lag3,expect_lag4,expect_lag5,expect_lag6,expect_lag12,inflacion_ma12,mes
2016-03-01,0.5981180992129964,3.40738095238095,3.35,0.4457214990616798,3.38266666666667,0.3440717359528555,3.33664285714286,0.1427993843125641,3.248375,0.0275381794493378,3.21861363636364,0.7646641314040359,3.09168181818182,3.45,3.29583333333333,3.33333333333333,3.35,2.7125,0.3594821103249546,3
2016-04-01,0.0114065609758906,3.30154761904762,3.28333333333333,0.3725202111554138,3.437325,0.4457214990616798,3.38266666666667,0.3440717359528555,3.33664285714286,0.1427993843125641,3.248375,0.3905064914157652,3.1199525,3.44458333333333,3.45,3.29583333333333,3.33333333333333,2.83333333333333,0.37633415410993076,4
2016-05-01,0.2095637383322079,3.33372727272727,3.24166666666667,0.1740912427066865,3.50590476190476,0.3725202111554138,3.437325,0.4457214990616798,3.38266666666667,0.3440717359528555,3.33664285714286,0.5643654278037591,3.15045,3.43333333333333,3.44458333333333,3.45,3.29583333333333,2.81666666666667,0.3655526801491116,5
2016-06-01,0.1395085287376751,3.31657142857143,3.1625,0.5981180992129964,3.40738095238095,0.1740912427066865,3.50590476190476,0.3725202111554138,3.437325,0.4457214990616798,3.38266666666667,0.3323413484737081,3.16123809523809,3.35,3.43333333333333,3.44458333333333,3.45,2.9,0.35167384413319164,6
2016-07-01,0.0817470419145927,3.29873684210526,3.01458333333333,0.0114065609758906,3.30154761904762,0.5981180992129964,3.40738095238095,0.1740912427066865,3.50590476190476,0.3725202111554138,3.437325,0.4507863889678276,3.18125,3.28333333333333,3.35,3.43333333333333,3.44458333333333,3.03333333333333,0.32008218326320204,7
2016-08-01,0.3582858538218492,3.33304545454545,2.76666666666667,0.2095637383322079,3.33372727272727,0.0114065609758906,3.30154761904762,0.5981180992129964,3.40738095238095,0.1740912427066865,3.50590476190476,0.3772261210857053,3.23835714285714,3.24166666666667,3.28333333333333,3.35,3.43333333333333,3.13333333333333,0.29051537580723946,8
2016-09-01,0.2064640923922001,3.38229545454546,2.6625,0.1395085287376751,3.31657142857143,0.2095637383322079,3.33372727272727,0.0114065609758906,3.30154761904762,0.5981180992129964,3.40738095238095,0.0275381794493378,3.21861363636364,3.1625,3.24166666666667,3.28333333333333,3.35,3.35,0.27444597416257005,9
2016-10-01,0.4133545205237787,3.38595238095238,2.71,0.0817470419145927,3.29873684210526,0.1395085287376751,3.31657142857143,0.2095637383322079,3.33372727272727,0.0114065609758906,3.30154761904762,0.1427993843125641,3.248375,3.01458333333333,3.1625,3.24166666666667,3.28333333333333,3.33333333333333,0.2436926952414671,10
2016-11-01,0.2900640591180448,3.40289473684211,2.90833333333333,0.3582858538218492,3.33304545454545,0.0817470419145927,3.29873684210526,0.1395085287376751,3.31657142857143,0.2095637383322079,3.33372727272727,0.3440717359528555,3.33664285714286,2.76666666666667,3.01458333333333,3.1625,3.24166666666667,3.29583333333333,0.2421143396361458,11
2016-12-01,0.3341952460993447,3.39535714285714,2.9,0.2064640923922001,3.38229545454546,0.3582858538218492,3.33304545454545,0.0817470419145927,3.29873684210526,0.1395085287376751,3.31657142857143,0.4457214990616798,3.38266666666667,2.6625,2.76666666666667,3.01458333333333,3.1625,3.45,0.2570248323813843,12
