fecha,real,naive,media_movil_12,expectativas,ridge
2025-07-01,0.2314310023643795,0.3180663383204551,0.1369626353908443,0.19062500000000002,0.3571259182493685
2025-08-01,-0.2902539869034104,-0.0564746187563081,0.13981528786973785,0.1888888888888892,0.3352527414468159
2025-09-01,0.0111517897177781,0.1286796437788284,0.1403934308546869,0.18958333333333333,0.03811296677943682
2025-10-01,-0.09962740566547,0.2314310023643795,0.13999028616075346,0.18263888888888916,0.07070587166762993
2025-11-01,0.1107819194063886,-0.2902539869034104,0.0921215765736468,0.18194444444444416,0.1447833143260941
2025-12-01,0.2441085839474777,0.0111517897177781,0.11284759861461546,0.18020833333333333,0.0729123879498817
2026-01-01,0.0957671016980521,-0.09962740566547,0.11230394172715337,0.18263888888888916,0.19242441198066398
2026-02-01,0.6936262973436413,0.1107819194063886,0.1136896818667086,0.18020833333333333,0.26824494409953104
2026-03-01,2.378693530041942,0.2441085839474777,0.1252263974497523,0.17708333333333334,0.45987973706323526
2026-04-01,0.5206244057768039,0.0957671016980521,0.14098348204550173,0.16874999999999998,0.36247012026739533
2026-05-01,-0.1612965360912377,0.6936262973436413,0.1831179989181623,0.178125,0.20804101618053164
2026-06-01,0.2287622586591764,2.378693530041942,0.3138291829411462,0.2098958333333333,0.36407493851675565
2026-07-01,0.2856312331624977,0.5206244057768039,0.33070902189584195,0.2347222222222225,0.6679106759608668
